mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,estado_con,g_modelo_veh,sex_cond,edad_con,edad_con_grupo,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu,g_hora
septiembre,lunes,18.0,13.0,1304.0,,mayor,motocicleta,negro,9999,suzuki,colision,ignorado,ignorado,hombre,19,15-19,2018,50574.0,2018.0,2018.0,4.0
septiembre,lunes,9.0,4.0,401.0,,mayor,mototaxi,rojo,2006,bajaj,vuelco,ebrio,2000-2009,hombre,42,40-44,2018,50575.0,2018.0,2018.0,2.0
septiembre,martes,0.0,1.0,115.0,,mayor,pick up,negro,9999,toyota,choque,ebrio,ignorado,hombre,25,25-29,2018,50576.0,2018.0,2018.0,1.0
septiembre,martes,10.0,1.0,114.0,,mayor,motocicleta,negro,2018,bajaj,colision,ignorado,2010-2019,hombre,34,30-34,2018,50577.0,2018.0,2018.0,2.0
septiembre,martes,10.0,1.0,114.0,,mayor,pick up,blanco,2012,toyota,colision,ignorado,2010-2019,mujer,30,30-34,2018,50578.0,2018.0,2018.0,2.0
septiembre,martes,18.0,1.0,114.0,,mayor,motocicleta,azul,9999,united motors (um),choque,ignorado,ignorado,hombre,30,30-34,2018,50579.0,2018.0,2018.0,4.0
septiembre,martes,19.0,22.0,2217.0,,mayor,automovil,ignorado,9999,toyota,colision,ignorado,ignorado,mujer,31,30-34,2018,50580.0,2018.0,2018.0,4.0
septiembre,martes,19.0,22.0,2217.0,,mayor,automovil,azul,9999,hyundai,colision,ignorado,ignorado,ignorado,999,65-69,2018,50581.0,2018.0,2018.0,4.0
septiembre,martes,11.0,12.0,1202.0,,mayor,pick up,blanco,1984,toyota,colision,ignorado,1980-1989,hombre,26,25-29,2018,50582.0,2018.0,2018.0,2.0
septiembre,martes,11.0,12.0,1202.0,,mayor,motocicleta,blanco,9999,honda,colision,ignorado,ignorado,hombre,23,20-24,2018,50583.0,2018.0,2018.0,2.0
septiembre,martes,13.0,12.0,1219.0,,mayor,camion,amarillo,9999,ford,colision,ignorado,ignorado,hombre,999,65-69,2018,50584.0,2018.0,2018.0,3.0
septiembre,martes,13.0,12.0,1219.0,,mayor,microbus,azul,9999,toyota,colision,ignorado,ignorado,hombre,999,65-69,2018,50585.0,2018.0,2018.0,3.0
septiembre,martes,23.0,12.0,1201.0,,mayor,pick up,corinto,1993,toyota,colision,ebrio,1990-1999,hombre,28,25-29,2018,50586.0,2018.0,2018.0,4.0
septiembre,martes,23.0,12.0,1201.0,,mayor,microbus,gris,2005,honda,colision,no ebrio,2000-2009,hombre,43,40-44,2018,50587.0,2018.0,2018.0,4.0
septiembre,martes,13.0,14.0,1413.0,,mayor,bus urbano,celeste,9999,hino,embarranco,no ebrio,ignorado,hombre,37,35-39,2018,50588.0,2018.0,2018.0,3.0
septiembre,martes,2.0,7.0,704.0,,mayor,microbus,gris,9999,nissan,choque,ignorado,ignorado,hombre,48,45-49,2018,50589.0,2018.0,2018.0,1.0
septiembre,martes,9.0,4.0,416.0,,mayor,automovil,gris,1999,hyundai,choque,ignorado,1990-1999,hombre,56,55-59,2018,50590.0,2018.0,2018.0,2.0
septiembre,miercoles,16.0,1.0,101.0,,mayor,motocicleta,azul,9999,jialing,colision,ignorado,ignorado,hombre,24,20-24,2018,50591.0,2018.0,2018.0,3.0
septiembre,miercoles,16.0,1.0,101.0,,mayor,motocicleta,negro,9999,suzuki,colision,ignorado,ignorado,hombre,39,35-39,2018,50592.0,2018.0,2018.0,3.0
septiembre,miercoles,23.0,1.0,101.0,,mayor,motocicleta,ignorado,9999,suzuki,choque,ignorado,ignorado,hombre,35,35-39,2018,50593.0,2018.0,2018.0,4.0
septiembre,miercoles,19.0,1.0,106.0,,mayor,bus urbano,beige,9999,ignorado,colision,ignorado,ignorado,hombre,66,60-64,2018,50594.0,2018.0,2018.0,4.0
septiembre,miercoles,19.0,1.0,106.0,,mayor,motocicleta,ignorado,9999,serpento,colision,ignorado,ignorado,hombre,22,20-24,2018,50595.0,2018.0,2018.0,4.0
septiembre,miercoles,9.0,1.0,108.0,,mayor,automovil,azul,9999,toyota,colision,ignorado,ignorado,mujer,49,45-49,2018,50596.0,2018.0,2018.0,2.0
septiembre,miercoles,9.0,1.0,108.0,,mayor,motocicleta,negro,9999,ignorado,colision,ignorado,ignorado,hombre,25,25-29,2018,50597.0,2018.0,2018.0,2.0
septiembre,miercoles,21.0,5.0,501.0,,mayor,camioneta sport o blazer,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,59,55-59,2018,50598.0,2018.0,2018.0,4.0
septiembre,miercoles,21.0,5.0,501.0,,mayor,camion,ignorado,9999,ignorado,colision,ignorado,ignorado,hombre,49,45-49,2018,50599.0,2018.0,2018.0,4.0
septiembre,miercoles,1.0,8.0,801.0,,mayor,microbus,verde,9999,toyota,choque,ignorado,ignorado,hombre,39,35-39,2018,50600.0,2018.0,2018.0,1.0
septiembre,miercoles,5.0,17.0,1709.0,,mayor,cabezal,ignorado,9999,freightliner,colision,ignorado,ignorado,hombre,26,25-29,2018,50601.0,2018.0,2018.0,1.0
septiembre,miercoles,5.0,17.0,1709.0,,mayor,pick up,ignorado,9999,isuzu,colision,ignorado,ignorado,hombre,38,35-39,2018,50602.0,2018.0,2018.0,1.0
septiembre,jueves,11.0,1.0,108.0,,mayor,camioneta sport o blazer,beige,2003,hyundai,colision,ignorado,2000-2009,hombre,34,30-34,2018,50603.0,2018.0,2018.0,2.0
septiembre,jueves,11.0,1.0,108.0,,mayor,motocicleta,azul,2016,suzuki,colision,ignorado,2010-2019,hombre,36,35-39,2018,50604.0,2018.0,2018.0,2.0
septiembre,jueves,20.0,1.0,108.0,,mayor,motocicleta,negro,1992,honda,choque,ignorado,1990-1999,hombre,19,15-19,2018,50605.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,20.0,2007.0,,mayor,camioneta sport o blazer,rojo,2005,pontiac,colision,ignorado,2000-2009,hombre,32,30-34,2018,50606.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,20.0,2007.0,,mayor,mototaxi,rojo,9999,bajaj,colision,ignorado,ignorado,hombre,39,35-39,2018,50607.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,5.0,501.0,,mayor,cabezal,blanco,2002,freightliner,colision,ignorado,2000-2009,hombre,35,35-39,2018,50608.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,5.0,501.0,,mayor,camioneta sport o blazer,azul,2010,hyundai,colision,ignorado,2010-2019,hombre,61,60-64,2018,50609.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,5.0,501.0,,mayor,pick up,blanco,1989,toyota,colision,ignorado,1980-1989,hombre,44,40-44,2018,50610.0,2018.0,2018.0,4.0
septiembre,jueves,0.0,9.0,920.0,,mayor,pick up,blanco,9999,toyota,vuelco,ignorado,ignorado,mujer,26,25-29,2018,50611.0,2018.0,2018.0,1.0
septiembre,jueves,12.0,15.0,1501.0,,mayor,bus urbano,verde,1988,ford,colision,ignorado,1980-1989,hombre,42,40-44,2018,50612.0,2018.0,2018.0,3.0
septiembre,jueves,12.0,15.0,1501.0,,mayor,motocicleta,rojo,9999,honda,colision,ignorado,ignorado,hombre,35,35-39,2018,50613.0,2018.0,2018.0,3.0
septiembre,jueves,16.0,17.0,1709.0,,mayor,camion,blanco,2016,kia,colision,ignorado,2010-2019,hombre,24,20-24,2018,50614.0,2018.0,2018.0,3.0
septiembre,jueves,16.0,17.0,1709.0,,mayor,bus urbano,blanco,9999,mercedes benz,colision,ignorado,ignorado,hombre,65,60-64,2018,50615.0,2018.0,2018.0,3.0
septiembre,jueves,13.0,7.0,719.0,,mayor,pick up,gris,9999,ignorado,vuelco,ignorado,ignorado,hombre,45,45-49,2018,50616.0,2018.0,2018.0,3.0
septiembre,viernes,4.0,1.0,101.0,,mayor,automovil,blanco,2012,hyundai,colision,no ebrio,2010-2019,hombre,25,25-29,2018,50617.0,2018.0,2018.0,1.0
septiembre,viernes,4.0,1.0,101.0,,mayor,automovil,rojo,1977,toyota,colision,no ebrio,1970-1979,mujer,45,45-49,2018,50618.0,2018.0,2018.0,1.0
septiembre,viernes,23.0,1.0,101.0,,mayor,motocicleta,azul,1977,ignorado,choque,no ebrio,1970-1979,hombre,21,20-24,2018,50619.0,2018.0,2018.0,4.0
septiembre,viernes,13.0,1.0,101.0,,mayor,camioneta sport o blazer,cafe,2005,kia,colision,ignorado,2000-2009,mujer,39,35-39,2018,50620.0,2018.0,2018.0,3.0
septiembre,viernes,13.0,1.0,101.0,,mayor,motocicleta,negro,9999,honda,colision,ignorado,ignorado,hombre,32,30-34,2018,50621.0,2018.0,2018.0,3.0
septiembre,viernes,19.0,1.0,101.0,,mayor,automovil,blanco,2002,bmw,colision,no ebrio,2000-2009,hombre,71,60-64,2018,50622.0,2018.0,2018.0,4.0
septiembre,viernes,19.0,1.0,101.0,,mayor,motocicleta,ignorado,2002,ignorado,colision,no ebrio,2000-2009,hombre,22,20-24,2018,50623.0,2018.0,2018.0,4.0
septiembre,viernes,12.0,1.0,101.0,,ignorado,automovil,negro,9999,volkswagen,colision,ignorado,ignorado,ignorado,999,65-69,2018,50624.0,2018.0,2018.0,3.0
septiembre,viernes,12.0,1.0,101.0,,mayor,motocicleta,negro,2009,ignorado,colision,ignorado,2000-2009,hombre,30,30-34,2018,50625.0,2018.0,2018.0,3.0
septiembre,viernes,21.0,1.0,101.0,,mayor,automovil,corinto,2006,toyota,colision,no ebrio,2000-2009,hombre,53,50-54,2018,50626.0,2018.0,2018.0,4.0
septiembre,viernes,21.0,1.0,101.0,,mayor,motocicleta,corinto,9999,honda,colision,ebrio,ignorado,hombre,30,30-34,2018,50627.0,2018.0,2018.0,4.0
septiembre,viernes,12.0,1.0,101.0,,menor,cabezal,verde,9999,freightliner,colision,no ebrio,ignorado,hombre,17,15-19,2018,50628.0,2018.0,2018.0,3.0
septiembre,viernes,12.0,1.0,101.0,,mayor,motocicleta,negro,9999,suzuki,colision,no ebrio,ignorado,hombre,29,25-29,2018,50629.0,2018.0,2018.0,3.0
septiembre,viernes,0.0,6.0,611.0,,mayor,microbus,corinto,2007,kia,colision,no ebrio,2000-2009,hombre,40,40-44,2018,50630.0,2018.0,2018.0,1.0
septiembre,viernes,0.0,6.0,611.0,,mayor,pick up,blanco,1994,toyota,colision,no ebrio,1990-1999,hombre,24,20-24,2018,50631.0,2018.0,2018.0,1.0
septiembre,viernes,0.0,6.0,611.0,,mayor,motocicleta,anaranjado,9999,asia hero,colision,ignorado,ignorado,hombre,30,30-34,2018,50632.0,2018.0,2018.0,1.0
septiembre,viernes,19.0,10.0,1012.0,,mayor,mototaxi,rojo,2010,bajaj,colision,no ebrio,2010-2019,hombre,26,25-29,2018,50633.0,2018.0,2018.0,4.0
septiembre,viernes,19.0,10.0,1012.0,,mayor,motocicleta,negro,2013,bajaj,colision,ignorado,2010-2019,hombre,30,30-34,2018,50634.0,2018.0,2018.0,4.0
septiembre,viernes,10.0,16.0,1602.0,,mayor,camioneta sport o blazer,azul,2005,ignorado,colision,no ebrio,2000-2009,mujer,33,30-34,2018,50635.0,2018.0,2018.0,2.0
septiembre,viernes,10.0,16.0,1602.0,,mayor,pick up,negro,1994,ignorado,colision,no ebrio,1990-1999,hombre,20,20-24,2018,50636.0,2018.0,2018.0,2.0
septiembre,viernes,11.0,2.0,201.0,,mayor,cabezal,amarillo,9999,freightliner,choque,ignorado,ignorado,hombre,39,35-39,2018,50637.0,2018.0,2018.0,2.0
septiembre,viernes,19.0,18.0,1802.0,,mayor,cabezal,blanco,9999,ignorado,colision,no ebrio,ignorado,hombre,55,55-59,2018,50638.0,2018.0,2018.0,4.0
septiembre,viernes,19.0,18.0,1802.0,,mayor,motocicleta,rojo,9999,italika,colision,no ebrio,ignorado,hombre,23,20-24,2018,50639.0,2018.0,2018.0,4.0
septiembre,viernes,1.0,3.0,314.0,,mayor,cabezal,cafe,9999,ignorado,colision,no ebrio,ignorado,hombre,26,25-29,2018,50640.0,2018.0,2018.0,1.0
septiembre,viernes,1.0,3.0,314.0,,mayor,motocicleta,negro,9999,suzuki,colision,no ebrio,ignorado,hombre,36,35-39,2018,50641.0,2018.0,2018.0,1.0
septiembre,sabado,1.0,1.0,101.0,,mayor,motocicleta,negro,9999,honda,choque,ignorado,ignorado,hombre,24,20-24,2018,50642.0,2018.0,2018.0,1.0
septiembre,sabado,1.0,1.0,101.0,,mayor,automovil,gris,2003,toyota,choque,ignorado,2000-2009,hombre,26,25-29,2018,50643.0,2018.0,2018.0,1.0
septiembre,sabado,22.0,1.0,101.0,,mayor,motocicleta,gris,2017,genesis,choque,ignorado,2010-2019,hombre,26,25-29,2018,50644.0,2018.0,2018.0,4.0
septiembre,sabado,20.0,1.0,101.0,,mayor,camioneta sport o blazer,azul,1983,mitsubishi,colision,ebrio,1980-1989,hombre,24,20-24,2018,50645.0,2018.0,2018.0,4.0
septiembre,sabado,20.0,1.0,101.0,,mayor,cabezal,beige,2003,freightliner,colision,no ebrio,2000-2009,hombre,56,55-59,2018,50646.0,2018.0,2018.0,4.0
septiembre,sabado,0.0,1.0,101.0,,mayor,motocicleta,negro,9999,suzuki,choque,ignorado,ignorado,hombre,42,40-44,2018,50647.0,2018.0,2018.0,1.0
septiembre,sabado,15.0,1.0,101.0,,mayor,motocicleta,blanco,2013,freedom,colision,ebrio,2010-2019,hombre,26,25-29,2018,50648.0,2018.0,2018.0,3.0
septiembre,sabado,15.0,1.0,101.0,,mayor,automovil,verde,2001,toyota,colision,no ebrio,2000-2009,hombre,41,40-44,2018,50649.0,2018.0,2018.0,3.0
septiembre,sabado,5.0,1.0,101.0,,mayor,bus urbano,ignorado,9999,ignorado,vuelco,no ebrio,ignorado,hombre,45,45-49,2018,50650.0,2018.0,2018.0,1.0
septiembre,sabado,16.0,1.0,108.0,,mayor,motocicleta,rojo,2013,asia hero,colision,ebrio,2010-2019,hombre,35,35-39,2018,50651.0,2018.0,2018.0,3.0
septiembre,sabado,16.0,1.0,108.0,,mayor,motocicleta,negro,2015,bajaj,colision,no ebrio,2010-2019,hombre,25,25-29,2018,50652.0,2018.0,2018.0,3.0
septiembre,sabado,21.0,19.0,1904.0,,mayor,pick up,verde,2016,toyota,colision,no ebrio,2010-2019,hombre,39,35-39,2018,50653.0,2018.0,2018.0,4.0
septiembre,sabado,21.0,19.0,1904.0,,mayor,camion,rojo,2015,hino,colision,no ebrio,2010-2019,hombre,35,35-39,2018,50654.0,2018.0,2018.0,4.0
septiembre,sabado,12.0,6.0,601.0,,mayor,pick up,corinto,1990,toyota,colision,no ebrio,1990-1999,hombre,24,20-24,2018,50655.0,2018.0,2018.0,3.0
septiembre,sabado,12.0,6.0,601.0,,mayor,motocicleta,azul,2016,serpento,colision,no ebrio,2010-2019,hombre,18,15-19,2018,50656.0,2018.0,2018.0,3.0
septiembre,sabado,17.0,2.0,207.0,,mayor,pick up,amarillo,9999,ignorado,colision,no ebrio,ignorado,hombre,58,55-59,2018,50657.0,2018.0,2018.0,3.0
septiembre,sabado,17.0,2.0,207.0,,mayor,camioneta sport o blazer,negro,9999,ignorado,colision,no ebrio,ignorado,hombre,51,50-54,2018,50658.0,2018.0,2018.0,3.0
septiembre,sabado,18.0,7.0,705.0,,mayor,camioneta sport o blazer,gris,9999,toyota,colision,ignorado,ignorado,hombre,50,50-54,2018,50659.0,2018.0,2018.0,4.0
septiembre,sabado,18.0,7.0,705.0,,mayor,camioneta sport o blazer,rojo,2011,toyota,colision,ignorado,2010-2019,hombre,55,55-59,2018,50660.0,2018.0,2018.0,4.0
septiembre,sabado,18.0,4.0,410.0,,mayor,camioneta sport o blazer,gris,2008,kia,colision,no ebrio,2000-2009,hombre,46,45-49,2018,50661.0,2018.0,2018.0,4.0
septiembre,sabado,18.0,4.0,410.0,,mayor,pick up,azul,2008,toyota,colision,no ebrio,2000-2009,hombre,34,30-34,2018,50662.0,2018.0,2018.0,4.0
septiembre,domingo,10.0,1.0,101.0,,mayor,pick up,verde,1994,toyota,colision,no ebrio,1990-1999,hombre,46,45-49,2018,50663.0,2018.0,2018.0,2.0
septiembre,domingo,10.0,1.0,101.0,,mayor,motocicleta,rojo,2008,bajaj,colision,ignorado,2000-2009,hombre,18,15-19,2018,50664.0,2018.0,2018.0,2.0
septiembre,domingo,11.0,1.0,101.0,,mayor,camioneta sport o blazer,negro,2013,audi,choque,no ebrio,2010-2019,hombre,46,45-49,2018,50665.0,2018.0,2018.0,2.0
septiembre,domingo,10.0,1.0,101.0,,mayor,motocicleta,rojo,2018,bajaj,choque,no ebrio,2010-2019,hombre,22,20-24,2018,50666.0,2018.0,2018.0,2.0
septiembre,domingo,14.0,1.0,101.0,,menor,mototaxi,rojo,2018,tvs apache,colision,no ebrio,2010-2019,hombre,17,15-19,2018,50667.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,1.0,101.0,,mayor,motocicleta,rojo,2018,italika,colision,no ebrio,2010-2019,hombre,19,15-19,2018,50668.0,2018.0,2018.0,3.0
septiembre,domingo,23.0,1.0,103.0,,mayor,bus urbano,azul,1994,ford,colision,no ebrio,1990-1999,hombre,29,25-29,2018,50669.0,2018.0,2018.0,4.0
septiembre,domingo,23.0,1.0,103.0,,mayor,motocicleta,gris,2017,senke,colision,ebrio,2010-2019,hombre,24,20-24,2018,50670.0,2018.0,2018.0,4.0
septiembre,domingo,19.0,1.0,101.0,,mayor,pick up,gris,1987,nissan,choque,no ebrio,1980-1989,hombre,75,60-64,2018,50671.0,2018.0,2018.0,4.0
septiembre,domingo,0.0,20.0,2007.0,,mayor,motocicleta,negro,9999,ignorado,choque,no ebrio,ignorado,hombre,23,20-24,2018,50672.0,2018.0,2018.0,1.0
septiembre,domingo,18.0,5.0,501.0,,mayor,motocicleta,negro,2017,bajaj,colision,ignorado,2010-2019,hombre,22,20-24,2018,50673.0,2018.0,2018.0,4.0
septiembre,domingo,18.0,5.0,501.0,,mayor,motocicleta,azul,9999,haojue,colision,ignorado,ignorado,hombre,24,20-24,2018,50674.0,2018.0,2018.0,4.0
septiembre,domingo,0.0,5.0,511.0,,mayor,camioneta sport o blazer,blanco,2008,toyota,colision,ignorado,2000-2009,hombre,24,20-24,2018,50675.0,2018.0,2018.0,1.0
septiembre,domingo,0.0,5.0,511.0,,mayor,pick up,blanco,1991,isuzu,colision,ignorado,1990-1999,hombre,35,35-39,2018,50676.0,2018.0,2018.0,1.0
septiembre,domingo,1.0,10.0,1002.0,,mayor,automovil,verde,2000,citroen,choque,ignorado,2000-2009,hombre,47,45-49,2018,50677.0,2018.0,2018.0,1.0
septiembre,domingo,17.0,17.0,1711.0,,menor,motocicleta,negro,9999,bajaj,choque,ignorado,ignorado,hombre,16,15-19,2018,50678.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,14.0,1415.0,,mayor,mototaxi,rojo,2009,bajaj,colision,no ebrio,2000-2009,hombre,23,20-24,2018,50679.0,2018.0,2018.0,3.0
septiembre,domingo,14.0,14.0,1415.0,,mayor,mototaxi,rojo,2016,bajaj,colision,no ebrio,2010-2019,hombre,26,25-29,2018,50680.0,2018.0,2018.0,3.0
septiembre,lunes,5.0,1.0,101.0,,mayor,motocicleta,negro,2017,tvs apache,choque,no ebrio,2010-2019,hombre,21,20-24,2018,50681.0,2018.0,2018.0,1.0
septiembre,lunes,15.0,1.0,116.0,,mayor,automovil,gris,2006,honda,colision,ignorado,2000-2009,hombre,38,35-39,2018,50682.0,2018.0,2018.0,3.0
septiembre,lunes,15.0,1.0,116.0,,mayor,motocicleta,rojo,9999,italika,colision,ignorado,ignorado,hombre,35,35-39,2018,50683.0,2018.0,2018.0,3.0
septiembre,lunes,5.0,20.0,2008.0,,mayor,automovil,beige,2008,kia,choque,ignorado,2000-2009,mujer,46,45-49,2018,50684.0,2018.0,2018.0,1.0
septiembre,lunes,0.0,19.0,1902.0,,mayor,motocicleta,negro,9999,haojue,colision,no ebrio,ignorado,hombre,20,20-24,2018,50685.0,2018.0,2018.0,1.0
septiembre,lunes,0.0,19.0,1902.0,,mayor,pick up,gris,1986,toyota,colision,no ebrio,1980-1989,hombre,21,20-24,2018,50686.0,2018.0,2018.0,1.0
septiembre,lunes,12.0,11.0,1101.0,,mayor,motocicleta,ignorado,2014,italika,colision,no ebrio,2010-2019,hombre,45,45-49,2018,50687.0,2018.0,2018.0,3.0
septiembre,lunes,12.0,11.0,1101.0,,mayor,automovil,ignorado,2002,mitsubishi,colision,no ebrio,2000-2009,hombre,35,35-39,2018,50688.0,2018.0,2018.0,3.0
septiembre,lunes,10.0,17.0,1711.0,,mayor,camion,blanco,1992,hino,colision,ignorado,1990-1999,hombre,29,25-29,2018,50689.0,2018.0,2018.0,2.0
septiembre,lunes,10.0,17.0,1711.0,,mayor,motocicleta,rojo,2009,italika,colision,ignorado,2000-2009,hombre,37,35-39,2018,50690.0,2018.0,2018.0,2.0
septiembre,lunes,17.0,7.0,716.0,,mayor,pick up,corinto,9999,toyota,colision,no ebrio,ignorado,hombre,23,20-24,2018,50691.0,2018.0,2018.0,3.0
septiembre,lunes,23.0,4.0,401.0,,mayor,motocicleta,negro,9999,bajaj,choque,ebrio,ignorado,hombre,25,25-29,2018,50692.0,2018.0,2018.0,4.0
septiembre,martes,14.0,10.0,1009.0,,mayor,pick up,blanco,2016,toyota,vuelco,no ebrio,2010-2019,hombre,20,20-24,2018,50693.0,2018.0,2018.0,3.0
septiembre,martes,13.0,15.0,1504.0,,mayor,motocicleta,rojo,9999,suzuki,colision,no ebrio,ignorado,mujer,36,35-39,2018,50694.0,2018.0,2018.0,3.0
septiembre,martes,13.0,15.0,1504.0,,menor,motocicleta,azul,9999,honda,colision,no ebrio,ignorado,hombre,17,15-19,2018,50695.0,2018.0,2018.0,3.0
septiembre,martes,6.0,14.0,1413.0,,mayor,camion,blanco,9999,freightliner,vuelco,no ebrio,ignorado,hombre,33,30-34,2018,50696.0,2018.0,2018.0,2.0
septiembre,martes,16.0,3.0,304.0,,mayor,automovil,negro,9999,honda,vuelco,no ebrio,ignorado,hombre,19,15-19,2018,50697.0,2018.0,2018.0,3.0
septiembre,miercoles,19.0,1.0,110.0,,mayor,automovil,negro,9999,honda,colision,no ebrio,ignorado,hombre,36,35-39,2018,50698.0,2018.0,2018.0,4.0
septiembre,miercoles,19.0,1.0,110.0,,mayor,motocicleta,negro,9999,bajaj,colision,ignorado,ignorado,hombre,22,20-24,2018,50699.0,2018.0,2018.0,4.0
septiembre,miercoles,12.0,22.0,2205.0,,mayor,pick up,gris,2017,toyota,colision,no ebrio,2010-2019,hombre,22,20-24,2018,50700.0,2018.0,2018.0,3.0
septiembre,miercoles,12.0,22.0,2205.0,,menor,motocicleta,blanco,9999,suzuki,colision,no ebrio,ignorado,mujer,12,menor de 15,2018,50701.0,2018.0,2018.0,3.0
septiembre,miercoles,19.0,5.0,501.0,,mayor,panel,negro,2014,chevrolet,colision,no ebrio,2010-2019,hombre,27,25-29,2018,50702.0,2018.0,2018.0,4.0
septiembre,miercoles,19.0,5.0,501.0,,mayor,motocicleta,negro,2014,bajaj,colision,no ebrio,2010-2019,hombre,29,25-29,2018,50703.0,2018.0,2018.0,4.0
septiembre,miercoles,0.0,6.0,611.0,,mayor,cabezal,blanco,9999,freightliner,colision,no ebrio,ignorado,hombre,29,25-29,2018,50704.0,2018.0,2018.0,1.0
septiembre,miercoles,0.0,6.0,611.0,,mayor,camion,blanco,2015,foton,colision,no ebrio,2010-2019,hombre,40,40-44,2018,50705.0,2018.0,2018.0,1.0
septiembre,miercoles,14.0,17.0,1703.0,,mayor,automovil,beige,2005,honda,colision,no ebrio,2000-2009,hombre,26,25-29,2018,50706.0,2018.0,2018.0,3.0
septiembre,miercoles,14.0,17.0,1703.0,,menor,camioneta sport o blazer,gris,2008,honda,colision,no ebrio,2000-2009,mujer,16,15-19,2018,50707.0,2018.0,2018.0,3.0
septiembre,jueves,9.0,1.0,101.0,,mayor,camioneta sport o blazer,blanco,2006,mazda,colision,no ebrio,2000-2009,hombre,28,25-29,2018,50708.0,2018.0,2018.0,2.0
septiembre,jueves,9.0,1.0,101.0,,mayor,motocicleta,negro,9999,bajaj,colision,no ebrio,ignorado,hombre,39,35-39,2018,50709.0,2018.0,2018.0,2.0
septiembre,jueves,22.0,1.0,101.0,,mayor,automovil,azul,9999,ignorado,colision,ignorado,ignorado,hombre,39,35-39,2018,50710.0,2018.0,2018.0,4.0
septiembre,jueves,22.0,1.0,101.0,,mayor,motocicleta,negro,9999,ignorado,colision,ignorado,ignorado,hombre,32,30-34,2018,50711.0,2018.0,2018.0,4.0
septiembre,jueves,21.0,1.0,101.0,,mayor,automovil,negro,9999,toyota,colision,ebrio,ignorado,hombre,21,20-24,2018,50712.0,2018.0,2018.0,4.0
septiembre,jueves,21.0,1.0,101.0,,mayor,panel,blanco,9999,chevrolet,colision,no ebrio,ignorado,mujer,25,25-29,2018,50713.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,1.0,108.0,,mayor,motocicleta,negro,9999,ignorado,colision,ebrio,ignorado,hombre,42,40-44,2018,50714.0,2018.0,2018.0,4.0
septiembre,jueves,23.0,1.0,108.0,,ignorado,motocicleta,rojo,9999,united motors (um),colision,ignorado,ignorado,ignorado,999,65-69,2018,50715.0,2018.0,2018.0,4.0
septiembre,jueves,15.0,1.0,115.0,,mayor,automovil,negro,9999,mazda,colision,no ebrio,ignorado,hombre,54,50-54,2018,50716.0,2018.0,2018.0,3.0
septiembre,jueves,15.0,1.0,115.0,,mayor,motocicleta,negro,9999,mazda,colision,ignorado,ignorado,hombre,24,20-24,2018,50717.0,2018.0,2018.0,3.0
septiembre,jueves,4.0,1.0,116.0,,ignorado,automovil,ignorado,9999,honda,colision,ignorado,ignorado,ignorado,999,65-69,2018,50718.0,2018.0,2018.0,1.0
septiembre,jueves,4.0,1.0,116.0,,mayor,motocicleta,rojo,9999,honda,colision,ignorado,ignorado,mujer,34,30-34,2018,50719.0,2018.0,2018.0,1.0
septiembre,jueves,11.0,9.0,901.0,,mayor,automovil,ignorado,9999,mazda,colision,no ebrio,ignorado,hombre,70,60-64,2018,50720.0,2018.0,2018.0,2.0
septiembre,jueves,11.0,9.0,901.0,,menor,motocicleta,rojo,9999,ignorado,colision,no ebrio,ignorado,hombre,15,15-19,2018,50721.0,2018.0,2018.0,2.0
septiembre,jueves,16.0,10.0,1020.0,,mayor,motocicleta,ignorado,9999,ignorado,derrape,no ebrio,ignorado,hombre,45,45-49,2018,50722.0,2018.0,2018.0,3.0
septiembre,jueves,5.0,17.0,1701.0,,mayor,pick up,negro,9999,toyota,colision,no ebrio,ignorado,hombre,45,45-49,2018,50723.0,2018.0,2018.0,1.0
septiembre,jueves,5.0,17.0,1701.0,,menor,motocicleta,negro,9999,suzuki,colision,no ebrio,ignorado,hombre,17,15-19,2018,50724.0,2018.0,2018.0,1.0
septiembre,jueves,17.0,19.0,1906.0,,mayor,pick up,ignorado,9999,mazda,colision,no ebrio,ignorado,hombre,27,25-29,2018,50725.0,2018.0,2018.0,3.0
septiembre,jueves,17.0,19.0,1906.0,,mayor,mototaxi,ignorado,9999,bajaj,colision,no ebrio,ignorado,hombre,34,30-34,2018,50726.0,2018.0,2018.0,3.0
septiembre,jueves,20.0,22.0,2215.0,,menor,motocicleta,ignorado,9999,ignorado,colision,no ebrio,ignorado,hombre,17,15-19,2018,50727.0,2018.0,2018.0,4.0
septiembre,jueves,20.0,22.0,2215.0,,mayor,motocicleta,ignorado,9999,ignorado,colision,no ebrio,ignorado,hombre,19,15-19,2018,50728.0,2018.0,2018.0,4.0
