mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu
mayo,viernes,16.0,3,14.0,1413.0,,motocicleta,5.0,9999,bajaj,ignorado,2016,20940.0,2016.0,2016.0
mayo,viernes,2.0,1,1.0,101.0,,motocicleta,5.0,9999,bajaj,ignorado,2016,20942.0,2016.0,2016.0
mayo,viernes,15.0,3,13.0,1301.0,,motocicleta,5.0,9999,yamaha,ignorado,2016,20943.0,2016.0,2016.0
mayo,viernes,20.0,4,16.0,1604.0,,automovil,3.0,9999,toyota,ignorado,2016,20944.0,2016.0,2016.0
mayo,viernes,21.0,4,1.0,101.0,,camioneta sport o blazer,4.0,2014,toyota,ignorado,2016,20946.0,2016.0,2016.0
mayo,viernes,20.0,4,10.0,1001.0,,motocicleta,3.0,2016,bajaj,ignorado,2016,20947.0,2016.0,2016.0
mayo,viernes,23.0,4,5.0,502.0,,pick up,2.0,2009,toyota,ignorado,2016,20948.0,2016.0,2016.0
mayo,viernes,8.0,2,5.0,501.0,,ignorado,99.0,9999,ignorado,ignorado,2016,20949.0,2016.0,2016.0
mayo,viernes,11.0,2,5.0,514.0,,motocicleta,3.0,9999,bajaj,ignorado,2016,20950.0,2016.0,2016.0
mayo,viernes,23.0,4,1.0,101.0,,automovil,3.0,2004,bmw,ignorado,2016,20951.0,2016.0,2016.0
mayo,viernes,22.0,4,1.0,101.0,,automovil,4.0,9999,volkswagen,ignorado,2016,20952.0,2016.0,2016.0
mayo,viernes,0.0,1,11.0,1103.0,,motocicleta,1.0,9999,italika,ignorado,2016,20953.0,2016.0,2016.0
mayo,viernes,22.0,4,11.0,1101.0,,automovil,5.0,9999,volvo,ignorado,2016,20954.0,2016.0,2016.0
mayo,viernes,20.0,4,5.0,501.0,,pick up,2.0,9999,ignorado,ignorado,2016,20955.0,2016.0,2016.0
mayo,sabado,0.0,1,1.0,101.0,,automovil,4.0,2010,ignorado,ignorado,2016,20956.0,2016.0,2016.0
mayo,sabado,14.0,3,1.0,101.0,,microbus,6.0,9999,ignorado,ignorado,2016,20958.0,2016.0,2016.0
mayo,sabado,15.0,3,21.0,2107.0,,motocicleta,99.0,9999,ignorado,ignorado,2016,20963.0,2016.0,2016.0
mayo,sabado,14.0,3,5.0,502.0,,motocicleta,99.0,9999,jialing,ignorado,2016,20964.0,2016.0,2016.0
mayo,sabado,11.0,2,5.0,506.0,,motocicleta,5.0,9999,bajaj,ignorado,2016,20965.0,2016.0,2016.0
mayo,sabado,22.0,4,6.0,602.0,,motocicleta,14.0,2012,united motors (um),ignorado,2016,20966.0,2016.0,2016.0
mayo,sabado,22.0,4,10.0,1015.0,,pick up,1.0,1994,nissan,ignorado,2016,20967.0,2016.0,2016.0
mayo,sabado,0.0,1,10.0,1002.0,,ignorado,99.0,9999,ignorado,ignorado,2016,20968.0,2016.0,2016.0
mayo,sabado,22.0,4,9.0,922.0,,cabezal,4.0,2000,freightliner,ignorado,2016,20969.0,2016.0,2016.0
mayo,sabado,6.0,2,12.0,1222.0,,motocicleta,5.0,2016,honda,ignorado,2016,20970.0,2016.0,2016.0
mayo,sabado,20.0,4,13.0,1301.0,,camioneta sport o blazer,99.0,9999,ford,ignorado,2016,20971.0,2016.0,2016.0
mayo,sabado,9.0,2,16.0,1607.0,,camion,99.0,9999,ignorado,ignorado,2016,20972.0,2016.0,2016.0
mayo,sabado,22.0,4,16.0,1617.0,,motocicleta,99.0,9999,ignorado,ignorado,2016,20973.0,2016.0,2016.0
mayo,sabado,22.0,4,2.0,207.0,,mototaxi,1.0,2004,bajaj,ignorado,2016,20974.0,2016.0,2016.0
mayo,sabado,20.0,4,18.0,1801.0,,automovil,11.0,1997,geo,ignorado,2016,20976.0,2016.0,2016.0
mayo,sabado,21.0,4,18.0,1804.0,,automovil,9.0,9999,ignorado,ignorado,2016,20977.0,2016.0,2016.0
mayo,sabado,4.0,1,17.0,1707.0,,motocicleta,5.0,2015,yumbo dakar,ignorado,2016,20978.0,2016.0,2016.0
mayo,sabado,21.0,4,17.0,1706.0,,pick up,5.0,2005,toyota,ignorado,2016,20979.0,2016.0,2016.0
mayo,sabado,6.0,2,4.0,401.0,,motocicleta,5.0,2015,bajaj,ignorado,2016,20980.0,2016.0,2016.0
mayo,domingo,3.0,1,1.0,101.0,,camioneta sport o blazer,99.0,2006,honda,ignorado,2016,20981.0,2016.0,2016.0
mayo,domingo,20.0,4,1.0,102.0,,pick up,1.0,9999,gmc,ignorado,2016,20982.0,2016.0,2016.0
mayo,domingo,14.0,3,1.0,101.0,,motocicleta,5.0,2014,genesis,ignorado,2016,20983.0,2016.0,2016.0
mayo,domingo,14.0,3,1.0,108.0,,automovil,5.0,9999,honda,ignorado,2016,20984.0,2016.0,2016.0
mayo,domingo,0.0,1,1.0,109.0,,automovil,2.0,9999,ignorado,ignorado,2016,20985.0,2016.0,2016.0
mayo,domingo,5.0,1,1.0,117.0,,automovil,4.0,9999,mazda,ignorado,2016,20986.0,2016.0,2016.0
mayo,domingo,15.0,3,1.0,115.0,,mototaxi,1.0,9999,bajaj,ignorado,2016,20987.0,2016.0,2016.0
mayo,domingo,2.0,1,1.0,117.0,,automovil,4.0,1991,mazda,ignorado,2016,20988.0,2016.0,2016.0
mayo,domingo,17.0,3,20.0,2001.0,,camion,3.0,2008,kia,ignorado,2016,20992.0,2016.0,2016.0
mayo,domingo,18.0,4,1.0,117.0,,automovil,2.0,9999,toyota,ignorado,2016,20994.0,2016.0,2016.0
mayo,domingo,0.0,1,1.0,108.0,,automovil,9.0,1994,toyota,ignorado,2016,20995.0,2016.0,2016.0
mayo,domingo,16.0,3,17.0,1710.0,,motocicleta,1.0,1994,suzuki,ignorado,2016,20996.0,2016.0,2016.0
mayo,domingo,22.0,4,18.0,1803.0,,motocicleta,99.0,9999,ignorado,ignorado,2016,20997.0,2016.0,2016.0
mayo,domingo,22.0,4,5.0,502.0,,camioneta sport o blazer,99.0,2002,toyota,ignorado,2016,20998.0,2016.0,2016.0
mayo,domingo,22.0,4,5.0,513.0,,motocicleta,9.0,9999,bajaj,ignorado,2016,20999.0,2016.0,2016.0
mayo,domingo,20.0,4,10.0,1001.0,,pick up,99.0,9999,ignorado,ignorado,2016,21000.0,2016.0,2016.0
mayo,domingo,20.0,4,1.0,109.0,,automovil,99.0,1992,honda,ignorado,2016,21002.0,2016.0,2016.0
mayo,lunes,19.0,4,1.0,101.0,,automovil,9.0,9999,mazda,ignorado,2016,21003.0,2016.0,2016.0
mayo,lunes,14.0,3,1.0,107.0,,motocicleta,5.0,9999,suzuki,ignorado,2016,21004.0,2016.0,2016.0
mayo,lunes,15.0,3,1.0,109.0,,automovil,4.0,2004,mazda,ignorado,2016,21005.0,2016.0,2016.0
mayo,lunes,19.0,4,5.0,510.0,,pick up,5.0,2013,ignorado,ignorado,2016,21008.0,2016.0,2016.0
mayo,lunes,16.0,3,10.0,1004.0,,automovil,2.0,2007,honda,ignorado,2016,21010.0,2016.0,2016.0
mayo,lunes,19.0,4,9.0,908.0,,automovil,1.0,9999,honda,ignorado,2016,21011.0,2016.0,2016.0
mayo,lunes,23.0,4,13.0,1312.0,,pick up,4.0,9999,ford,ignorado,2016,21012.0,2016.0,2016.0
mayo,lunes,1.0,1,16.0,1610.0,,pick up,2.0,2014,hyundai,ignorado,2016,21013.0,2016.0,2016.0
mayo,lunes,10.0,2,16.0,1604.0,,pick up,6.0,1994,toyota,ignorado,2016,21014.0,2016.0,2016.0
mayo,lunes,18.0,4,16.0,1602.0,,camion,2.0,9999,kia,ignorado,2016,21015.0,2016.0,2016.0
mayo,lunes,15.0,3,15.0,1503.0,,camion,2.0,9999,ford,ignorado,2016,21016.0,2016.0,2016.0
mayo,lunes,20.0,4,7.0,709.0,,pick up,2.0,1993,toyota,ignorado,2016,21017.0,2016.0,2016.0
mayo,lunes,10.0,2,4.0,401.0,,pick up,99.0,9999,toyota,ignorado,2016,21018.0,2016.0,2016.0
mayo,lunes,7.0,2,4.0,401.0,,automovil,5.0,1996,toyota,ignorado,2016,21019.0,2016.0,2016.0
mayo,martes,23.0,4,1.0,101.0,,automovil,4.0,2008,mazda,ignorado,2016,21020.0,2016.0,2016.0
mayo,martes,18.0,4,1.0,101.0,,automovil,1.0,2015,honda,ignorado,2016,21021.0,2016.0,2016.0
junio,miercoles,0.0,1,1.0,101.0,,automovil,2.0,2008,toyota,ignorado,2016,21026.0,2016.0,2016.0
junio,miercoles,22.0,4,5.0,510.0,,camion,17.0,9999,ford,ignorado,2016,21027.0,2016.0,2016.0
junio,miercoles,19.0,4,2.0,207.0,,pick up,1.0,9999,ignorado,ignorado,2016,21029.0,2016.0,2016.0
junio,miercoles,17.0,3,4.0,401.0,,camion,2.0,9999,hyundai,ignorado,2016,21030.0,2016.0,2016.0
junio,miercoles,20.0,4,3.0,303.0,,automovil,6.0,9999,mazda,ignorado,2016,21031.0,2016.0,2016.0
junio,jueves,2.0,1,1.0,101.0,,automovil,2.0,9999,toyota,ignorado,2016,21032.0,2016.0,2016.0
junio,jueves,23.0,4,1.0,101.0,,ignorado,99.0,9999,ignorado,ignorado,2016,21033.0,2016.0,2016.0
junio,jueves,22.0,4,1.0,109.0,,automovil,99.0,9999,ignorado,ignorado,2016,21034.0,2016.0,2016.0
junio,jueves,17.0,3,20.0,2004.0,,motocicleta,1.0,9999,bajaj,ignorado,2016,21035.0,2016.0,2016.0
junio,jueves,23.0,4,6.0,608.0,,camion,99.0,9999,ignorado,ignorado,2016,21038.0,2016.0,2016.0
junio,jueves,9.0,2,10.0,1001.0,,pick up,4.0,9999,toyota,ignorado,2016,21039.0,2016.0,2016.0
junio,jueves,14.0,3,10.0,1001.0,,mototaxi,5.0,9999,bajaj,ignorado,2016,21040.0,2016.0,2016.0
junio,jueves,16.0,3,12.0,1203.0,,pick up,99.0,1994,toyota,ignorado,2016,21041.0,2016.0,2016.0
junio,jueves,15.0,3,13.0,1317.0,,camion,2.0,9999,mercedes benz,ignorado,2016,21042.0,2016.0,2016.0
junio,viernes,18.0,4,21.0,2106.0,,automovil,2.0,9999,toyota,ignorado,2016,21045.0,2016.0,2016.0
junio,viernes,3.0,1,19.0,1903.0,,camion,2.0,9999,renault,ignorado,2016,21046.0,2016.0,2016.0
junio,viernes,23.0,4,5.0,504.0,,cabezal,1.0,9999,ignorado,ignorado,2016,21047.0,2016.0,2016.0
junio,viernes,7.0,2,9.0,909.0,,camioneta sport o blazer,5.0,9999,toyota,ignorado,2016,21048.0,2016.0,2016.0
junio,viernes,23.0,4,16.0,1609.0,,camioneta sport o blazer,4.0,1987,toyota,ignorado,2016,21049.0,2016.0,2016.0
junio,viernes,15.0,3,16.0,1615.0,,motocicleta,6.0,2015,tvs apache,ignorado,2016,21050.0,2016.0,2016.0
junio,viernes,8.0,2,14.0,1421.0,,automovil,5.0,9999,honda,ignorado,2016,21051.0,2016.0,2016.0
junio,viernes,17.0,3,4.0,401.0,,automovil,1.0,9999,honda,ignorado,2016,21052.0,2016.0,2016.0
junio,viernes,20.0,4,3.0,306.0,,pick up,5.0,9999,ignorado,ignorado,2016,21054.0,2016.0,2016.0
junio,sabado,13.0,3,1.0,106.0,,automovil,6.0,1999,mazda,ignorado,2016,21055.0,2016.0,2016.0
junio,sabado,12.0,3,1.0,101.0,,motocicleta,1.0,2016,bajaj,ignorado,2016,21056.0,2016.0,2016.0
junio,sabado,4.0,1,1.0,109.0,,ignorado,99.0,9999,ignorado,ignorado,2016,21057.0,2016.0,2016.0
junio,sabado,3.0,1,1.0,117.0,,pick up,5.0,9999,toyota,ignorado,2016,21058.0,2016.0,2016.0
junio,sabado,15.0,3,1.0,113.0,,bus urbano,99.0,9999,ignorado,ignorado,2016,21059.0,2016.0,2016.0
junio,sabado,22.0,4,1.0,101.0,,pick up,3.0,9999,toyota,ignorado,2016,21060.0,2016.0,2016.0
junio,sabado,7.0,2,5.0,505.0,,camion,2.0,9999,hino,ignorado,2016,21062.0,2016.0,2016.0
junio,sabado,20.0,4,6.0,608.0,,pick up,5.0,9999,ignorado,ignorado,2016,21063.0,2016.0,2016.0
junio,sabado,21.0,4,12.0,1222.0,,cabezal,99.0,9999,ignorado,ignorado,2016,21065.0,2016.0,2016.0
junio,sabado,20.0,4,2.0,201.0,,automovil,99.0,9999,ignorado,ignorado,2016,21067.0,2016.0,2016.0
junio,domingo,10.0,2,1.0,101.0,,automovil,8.0,1995,geo,ignorado,2016,21069.0,2016.0,2016.0
junio,domingo,10.0,2,1.0,101.0,,pick up,5.0,9999,toyota,ignorado,2016,21070.0,2016.0,2016.0
junio,domingo,12.0,3,1.0,101.0,,camioneta sport o blazer,4.0,9999,hyundai,ignorado,2016,21071.0,2016.0,2016.0
junio,domingo,11.0,2,1.0,104.0,,automovil,2.0,9999,hyundai,ignorado,2016,21072.0,2016.0,2016.0
junio,domingo,23.0,4,19.0,1901.0,,motocicleta,99.0,9999,ignorado,ignorado,2016,21075.0,2016.0,2016.0
junio,domingo,21.0,4,5.0,514.0,,pick up,5.0,2001,mitsubishi,ignorado,2016,21076.0,2016.0,2016.0
junio,domingo,20.0,4,6.0,608.0,,pick up,5.0,2014,mazda,ignorado,2016,21077.0,2016.0,2016.0
junio,domingo,1.0,1,6.0,602.0,,camioneta sport o blazer,4.0,1997,toyota,ignorado,2016,21078.0,2016.0,2016.0
junio,domingo,3.0,1,18.0,1802.0,,ignorado,99.0,9999,ignorado,ignorado,2016,21079.0,2016.0,2016.0
junio,domingo,14.0,3,17.0,1701.0,,motocicleta,9.0,9999,bajaj,ignorado,2016,21080.0,2016.0,2016.0
junio,domingo,11.0,2,4.0,410.0,,automovil,4.0,2007,toyota,ignorado,2016,21082.0,2016.0,2016.0
junio,lunes,9.0,2,1.0,101.0,,motocicleta,5.0,2014,rhino,ignorado,2016,21084.0,2016.0,2016.0
junio,lunes,19.0,4,7.0,701.0,,pick up,1.0,9999,toyota,ignorado,2016,21085.0,2016.0,2016.0
junio,lunes,11.0,2,20.0,2006.0,,motocicleta,5.0,9999,suzuki,ignorado,2016,21087.0,2016.0,2016.0
junio,lunes,5.0,1,5.0,501.0,,motocicleta,10.0,9999,italika,ignorado,2016,21088.0,2016.0,2016.0
junio,lunes,17.0,3,12.0,1210.0,,automovil,5.0,2013,toyota,ignorado,2016,21089.0,2016.0,2016.0
junio,lunes,17.0,3,12.0,1210.0,,motocicleta,5.0,2014,serpento,ignorado,2016,21090.0,2016.0,2016.0
junio,lunes,18.0,4,10.0,1001.0,,pick up,5.0,1993,toyota,ignorado,2016,21091.0,2016.0,2016.0
junio,martes,16.0,3,1.0,101.0,,camioneta sport o blazer,99.0,2012,toyota,ignorado,2016,21092.0,2016.0,2016.0
junio,martes,1.0,1,1.0,117.0,,automovil,2.0,2008,toyota,ignorado,2016,21093.0,2016.0,2016.0
junio,martes,13.0,3,1.0,117.0,,ignorado,99.0,9999,ignorado,ignorado,2016,21094.0,2016.0,2016.0
junio,martes,13.0,3,21.0,2101.0,,motocicleta,1.0,2005,bajaj,ignorado,2016,21096.0,2016.0,2016.0
junio,martes,15.0,3,12.0,1201.0,,microbus,6.0,2006,toyota,ignorado,2016,21097.0,2016.0,2016.0
junio,martes,19.0,4,2.0,203.0,,pick up,1.0,9999,chevrolet,ignorado,2016,21098.0,2016.0,2016.0
junio,martes,16.0,3,7.0,701.0,,pick up,5.0,9999,toyota,ignorado,2016,21100.0,2016.0,2016.0
junio,miercoles,1.0,1,1.0,101.0,,motocicleta,1.0,9999,yumbo dakar,ignorado,2016,21103.0,2016.0,2016.0
junio,miercoles,22.0,4,1.0,101.0,,automovil,5.0,2005,mazda,ignorado,2016,21104.0,2016.0,2016.0
junio,miercoles,14.0,3,5.0,513.0,,pick up,1.0,1988,toyota,ignorado,2016,21106.0,2016.0,2016.0
junio,miercoles,15.0,3,15.0,1503.0,,motocicleta,99.0,9999,honda,ignorado,2016,21107.0,2016.0,2016.0
junio,miercoles,18.0,4,3.0,302.0,,motocicleta,5.0,2013,honda,ignorado,2016,21108.0,2016.0,2016.0
junio,miercoles,20.0,4,3.0,307.0,,microbus,4.0,2001,hyundai,ignorado,2016,21109.0,2016.0,2016.0
junio,jueves,12.0,3,1.0,101.0,,pick up,5.0,1986,toyota,ignorado,2016,21110.0,2016.0,2016.0
junio,viernes,15.0,3,1.0,101.0,,pick up,3.0,2014,toyota,ignorado,2016,21117.0,2016.0,2016.0
junio,viernes,23.0,4,1.0,101.0,,panel,2.0,9999,toyota,ignorado,2016,21119.0,2016.0,2016.0
junio,viernes,7.0,2,1.0,109.0,,automovil,99.0,9999,ignorado,ignorado,2016,21120.0,2016.0,2016.0
junio,viernes,19.0,4,1.0,109.0,,automovil,4.0,9999,ignorado,ignorado,2016,21121.0,2016.0,2016.0
junio,viernes,23.0,4,1.0,109.0,,automovil,99.0,9999,ignorado,ignorado,2016,21122.0,2016.0,2016.0
junio,viernes,23.0,4,1.0,117.0,,camioneta sport o blazer,1.0,2009,kia,ignorado,2016,21124.0,2016.0,2016.0
junio,viernes,21.0,4,19.0,1905.0,,motocicleta,1.0,9999,bajaj,ignorado,2016,21125.0,2016.0,2016.0
junio,viernes,22.0,4,10.0,1010.0,,automovil,5.0,9999,mazda,ignorado,2016,21127.0,2016.0,2016.0
junio,viernes,15.0,3,9.0,909.0,,automovil,9.0,9999,toyota,ignorado,2016,21131.0,2016.0,2016.0
junio,viernes,16.0,3,15.0,1502.0,,camion,2.0,2016,jac,ignorado,2016,21132.0,2016.0,2016.0
junio,viernes,13.0,3,2.0,203.0,,automovil,4.0,9999,ignorado,ignorado,2016,21133.0,2016.0,2016.0
junio,viernes,20.0,4,17.0,1708.0,,automovil,99.0,9999,ignorado,ignorado,2016,21135.0,2016.0,2016.0
junio,viernes,22.0,4,7.0,701.0,,motocicleta,5.0,2016,ignorado,ignorado,2016,21136.0,2016.0,2016.0
junio,sabado,23.0,4,1.0,101.0,,camioneta sport o blazer,4.0,2006,mazda,ignorado,2016,21137.0,2016.0,2016.0
junio,sabado,17.0,3,1.0,101.0,,pick up,1.0,1998,ignorado,ignorado,2016,21138.0,2016.0,2016.0
junio,sabado,12.0,3,1.0,101.0,,automovil,2.0,2012,kia,ignorado,2016,21140.0,2016.0,2016.0
junio,sabado,18.0,4,1.0,109.0,,camioneta sport o blazer,4.0,9999,hyundai,ignorado,2016,21141.0,2016.0,2016.0
junio,sabado,17.0,3,1.0,109.0,,pick up,4.0,1987,toyota,ignorado,2016,21142.0,2016.0,2016.0
junio,sabado,2.0,1,1.0,117.0,,panel,6.0,1980,datsun,ignorado,2016,21143.0,2016.0,2016.0
junio,sabado,15.0,3,21.0,2104.0,,automovil,1.0,2011,mazda,ignorado,2016,21145.0,2016.0,2016.0
junio,sabado,20.0,4,9.0,901.0,,bus urbano,14.0,9999,ignorado,ignorado,2016,21147.0,2016.0,2016.0
junio,sabado,7.0,2,2.0,206.0,,cabezal,99.0,9999,ignorado,ignorado,2016,21149.0,2016.0,2016.0
junio,sabado,19.0,4,18.0,1803.0,,camioneta sport o blazer,9.0,1999,mitsubishi,ignorado,2016,21150.0,2016.0,2016.0
junio,sabado,18.0,4,4.0,401.0,,automovil,99.0,9999,ignorado,ignorado,2016,21152.0,2016.0,2016.0
junio,sabado,19.0,4,22.0,2201.0,,pick up,99.0,1984,ford,ignorado,2016,21154.0,2016.0,2016.0
junio,sabado,0.0,1,3.0,301.0,,camioneta sport o blazer,11.0,1997,jeep,ignorado,2016,21155.0,2016.0,2016.0
junio,sabado,17.0,3,1.0,109.0,,motocicleta,5.0,9999,ignorado,ignorado,2016,21156.0,2016.0,2016.0
junio,domingo,20.0,4,1.0,101.0,,motocicleta,7.0,9999,italika,ignorado,2016,21157.0,2016.0,2016.0
junio,domingo,3.0,1,1.0,101.0,,automovil,9.0,9999,volkswagen,ignorado,2016,21159.0,2016.0,2016.0
junio,domingo,3.0,1,22.0,2201.0,,automovil,5.0,2004,toyota,ignorado,2016,21160.0,2016.0,2016.0
junio,domingo,21.0,4,22.0,2205.0,,motocicleta,1.0,2005,suzuki,ignorado,2016,21161.0,2016.0,2016.0
junio,domingo,11.0,2,21.0,2101.0,,pick up,2.0,2016,toyota,ignorado,2016,21162.0,2016.0,2016.0
junio,domingo,22.0,4,19.0,1907.0,,mototaxi,1.0,2010,bajaj,ignorado,2016,21163.0,2016.0,2016.0
junio,domingo,18.0,4,5.0,513.0,,automovil,3.0,2007,honda,ignorado,2016,21164.0,2016.0,2016.0
junio,domingo,8.0,2,5.0,501.0,,motocicleta,1.0,9999,bajaj,ignorado,2016,21165.0,2016.0,2016.0
junio,domingo,17.0,3,5.0,502.0,,motocicleta,1.0,2012,freedom,ignorado,2016,21166.0,2016.0,2016.0
junio,domingo,22.0,4,5.0,501.0,,motocicleta,5.0,9999,bajaj,ignorado,2016,21169.0,2016.0,2016.0
junio,domingo,21.0,4,6.0,603.0,,automovil,1.0,1985,nissan,ignorado,2016,21170.0,2016.0,2016.0
junio,domingo,2.0,1,9.0,901.0,,automovil,9.0,9999,toyota,ignorado,2016,21172.0,2016.0,2016.0
junio,domingo,23.0,4,13.0,1301.0,,automovil,11.0,1997,mazda,ignorado,2016,21173.0,2016.0,2016.0
junio,domingo,22.0,4,13.0,1301.0,,jeep,99.0,1995,suzuki,ignorado,2016,21174.0,2016.0,2016.0
junio,domingo,23.0,4,16.0,1601.0,,pick up,2.0,9999,mitsubishi,ignorado,2016,21175.0,2016.0,2016.0
junio,domingo,20.0,4,16.0,1601.0,,automovil,2.0,1992,mazda,ignorado,2016,21176.0,2016.0,2016.0
junio,domingo,17.0,3,4.0,403.0,,motocicleta,99.0,9999,honda,ignorado,2016,21179.0,2016.0,2016.0
junio,domingo,3.0,1,1.0,111.0,,automovil,4.0,2012,hyundai,ignorado,2016,21181.0,2016.0,2016.0
junio,lunes,21.0,4,1.0,113.0,,bus urbano,1.0,1990,internacional,ignorado,2016,21182.0,2016.0,2016.0
junio,lunes,14.0,3,1.0,109.0,,bus urbano,9.0,1991,internacional,ignorado,2016,21185.0,2016.0,2016.0
junio,lunes,20.0,4,5.0,510.0,,motocicleta,99.0,9999,suzuki,ignorado,2016,21186.0,2016.0,2016.0
junio,lunes,7.0,2,9.0,920.0,,microbus,4.0,9999,toyota,ignorado,2016,21187.0,2016.0,2016.0
junio,lunes,13.0,3,17.0,1701.0,,motocicleta,4.0,2009,italika,ignorado,2016,21189.0,2016.0,2016.0
junio,lunes,21.0,4,3.0,312.0,,motocicleta,5.0,9999,italika,ignorado,2016,21191.0,2016.0,2016.0
junio,martes,7.0,2,22.0,2212.0,,pick up,1.0,9999,toyota,ignorado,2016,21192.0,2016.0,2016.0
junio,martes,22.0,4,4.0,416.0,,camion,2.0,2014,internacional,ignorado,2016,21194.0,2016.0,2016.0
junio,martes,22.0,4,1.0,101.0,,automovil,11.0,1995,mazda,ignorado,2016,21195.0,2016.0,2016.0
junio,martes,19.0,4,11.0,1101.0,,motocicleta,5.0,2010,honda,ignorado,2016,21196.0,2016.0,2016.0
junio,miercoles,11.0,2,4.0,401.0,,camioneta sport o blazer,6.0,2000,kia,ignorado,2016,21200.0,2016.0,2016.0
junio,miercoles,22.0,4,1.0,101.0,,camioneta sport o blazer,5.0,2004,hyundai,ignorado,2016,21203.0,2016.0,2016.0
junio,jueves,5.0,1,1.0,101.0,,motocicleta,1.0,9999,ignorado,ignorado,2016,21205.0,2016.0,2016.0
junio,jueves,17.0,3,1.0,101.0,,microbus,99.0,2008,toyota,ignorado,2016,21207.0,2016.0,2016.0
junio,jueves,2.0,1,1.0,101.0,,automovil,2.0,2013,nissan,ignorado,2016,21208.0,2016.0,2016.0
junio,jueves,10.0,2,1.0,101.0,,camion,7.0,2000,ignorado,ignorado,2016,21209.0,2016.0,2016.0
junio,jueves,23.0,4,1.0,112.0,,motocicleta,3.0,9999,suzuki,ignorado,2016,21210.0,2016.0,2016.0
junio,jueves,20.0,4,6.0,602.0,,automovil,3.0,2003,volkswagen,ignorado,2016,21212.0,2016.0,2016.0
junio,jueves,13.0,3,11.0,1103.0,,motocicleta,99.0,9999,bajaj,ignorado,2016,21213.0,2016.0,2016.0
junio,jueves,7.0,2,9.0,923.0,,pick up,9.0,2003,toyota,ignorado,2016,21214.0,2016.0,2016.0
junio,jueves,22.0,4,12.0,1205.0,,motocicleta,5.0,9999,ignorado,ignorado,2016,21215.0,2016.0,2016.0
junio,jueves,11.0,2,13.0,1312.0,,bus urbano,2.0,9999,toyota,ignorado,2016,21216.0,2016.0,2016.0
junio,jueves,11.0,2,13.0,1305.0,,microbus,2.0,9999,toyota,ignorado,2016,21217.0,2016.0,2016.0
junio,jueves,14.0,3,14.0,1406.0,,pick up,9.0,1992,toyota,ignorado,2016,21219.0,2016.0,2016.0
junio,viernes,0.0,1,1.0,101.0,,camioneta sport o blazer,4.0,1996,chevrolet,ignorado,2016,21220.0,2016.0,2016.0
junio,viernes,14.0,3,11.0,1101.0,,motocicleta,1.0,2016,bajaj,ignorado,2016,21224.0,2016.0,2016.0
junio,viernes,14.0,3,11.0,1102.0,,camioneta sport o blazer,9.0,1992,toyota,ignorado,2016,21225.0,2016.0,2016.0
junio,viernes,21.0,4,12.0,1218.0,,cabezal,1.0,9999,ignorado,ignorado,2016,21226.0,2016.0,2016.0
junio,viernes,16.0,3,2.0,207.0,,pick up,4.0,2016,mitsubishi,ignorado,2016,21227.0,2016.0,2016.0
junio,viernes,17.0,3,18.0,1801.0,,cabezal,2.0,2003,freightliner,ignorado,2016,21228.0,2016.0,2016.0
junio,viernes,13.0,3,18.0,1801.0,,motocicleta,5.0,9999,ignorado,ignorado,2016,21229.0,2016.0,2016.0
junio,sabado,1.0,1,1.0,101.0,,automovil,5.0,9999,mazda,ignorado,2016,21230.0,2016.0,2016.0
junio,sabado,1.0,1,1.0,101.0,,automovil,4.0,9999,honda,ignorado,2016,21231.0,2016.0,2016.0
junio,sabado,1.0,1,1.0,101.0,,automovil,4.0,9999,toyota,ignorado,2016,21232.0,2016.0,2016.0
junio,sabado,1.0,1,1.0,101.0,,automovil,6.0,2003,volkswagen,ignorado,2016,21233.0,2016.0,2016.0
junio,sabado,13.0,3,1.0,101.0,,automovil,2.0,2009,hyundai,ignorado,2016,21236.0,2016.0,2016.0
junio,sabado,17.0,3,1.0,101.0,,camioneta sport o blazer,99.0,2015,toyota,ignorado,2016,21237.0,2016.0,2016.0
junio,sabado,2.0,1,1.0,109.0,,automovil,6.0,2001,ignorado,ignorado,2016,21238.0,2016.0,2016.0
junio,sabado,7.0,2,1.0,111.0,,ignorado,99.0,9999,ignorado,ignorado,2016,21239.0,2016.0,2016.0
junio,sabado,23.0,4,1.0,117.0,,motocicleta,5.0,9999,bajaj,ignorado,2016,21240.0,2016.0,2016.0
junio,sabado,4.0,1,1.0,117.0,,bus urbano,1.0,9999,mercedes benz,ignorado,2016,21242.0,2016.0,2016.0
junio,sabado,14.0,3,1.0,115.0,,pick up,1.0,9999,toyota,ignorado,2016,21243.0,2016.0,2016.0
junio,sabado,16.0,3,1.0,117.0,,bus urbano,7.0,9999,blue bird,ignorado,2016,21244.0,2016.0,2016.0
junio,sabado,22.0,4,5.0,509.0,,automovil,3.0,1997,mazda,ignorado,2016,21247.0,2016.0,2016.0
junio,sabado,15.0,3,6.0,602.0,,cabezal,6.0,1980,internacional,ignorado,2016,21248.0,2016.0,2016.0
junio,sabado,19.0,4,6.0,608.0,,motocicleta,5.0,9999,movesa,ignorado,2016,21249.0,2016.0,2016.0
junio,sabado,20.0,4,17.0,1712.0,,motocicleta,7.0,2003,bajaj,ignorado,2016,21251.0,2016.0,2016.0
